web_atc_code_l1,web_l1_name,web_atc_code_l2,web_l2_name,web_atc_code_l3,web_l3_name,web_atc_code_l4,web_l4_name,web_atc_code_l5,web_l5_name,DDD,U,Adm.R,Note
D,DERMATOLOGICALS,D02,EMOLLIENTS AND PROTECTIVES,D02A,EMOLLIENTS AND PROTECTIVES,D02AF,Salicylic acid preparations,,,,,,
D,DERMATOLOGICALS,D02,EMOLLIENTS AND PROTECTIVES,D02A,EMOLLIENTS AND PROTECTIVES,D02AX,Other emollients and protectives,,,,,,
D,DERMATOLOGICALS,D02,EMOLLIENTS AND PROTECTIVES,D02B,PROTECTIVES AGAINST UV-RADIATION,D02BA,Protectives against UV-radiation for topical use,D02BA01,aminobenzoic acid,,,,
D,DERMATOLOGICALS,D02,EMOLLIENTS AND PROTECTIVES,D02B,PROTECTIVES AGAINST UV-RADIATION,D02BA,Protectives against UV-radiation for topical use,D02BA02,octinoxate,,,,
D,DERMATOLOGICALS,D02,EMOLLIENTS AND PROTECTIVES,D02B,PROTECTIVES AGAINST UV-RADIATION,D02BB,Protectives against UV-radiation for systemic use,D02BB01,betacarotene,0.1,g,O,
D,DERMATOLOGICALS,D02,EMOLLIENTS AND PROTECTIVES,D02B,PROTECTIVES AGAINST UV-RADIATION,D02BB,Protectives against UV-radiation for systemic use,D02BB02,afamelanotide,,,,
D,DERMATOLOGICALS,D03,PREPARATIONS FOR TREATMENT OF WOUNDS AND ULCERS,D03A,CICATRIZANTS,D03AA,Cod-liver oil ointments,,,,,,
D,DERMATOLOGICALS,D03,PREPARATIONS FOR TREATMENT OF WOUNDS AND ULCERS,D03A,CICATRIZANTS,D03AX,Other cicatrizants,D03AX01,cadexomer iodine,,,,
D,DERMATOLOGICALS,D03,PREPARATIONS FOR TREATMENT OF WOUNDS AND ULCERS,D03A,CICATRIZANTS,D03AX,Other cicatrizants,D03AX02,dextranomer,,,,
D,DERMATOLOGICALS,D03,PREPARATIONS FOR TREATMENT OF WOUNDS AND ULCERS,D03A,CICATRIZANTS,D03AX,Other cicatrizants,D03AX03,dexpanthenol,,,,
D,DERMATOLOGICALS,D03,PREPARATIONS FOR TREATMENT OF WOUNDS AND ULCERS,D03A,CICATRIZANTS,D03AX,Other cicatrizants,D03AX04,calcium pantothenate,,,,
D,DERMATOLOGICALS,D03,PREPARATIONS FOR TREATMENT OF WOUNDS AND ULCERS,D03A,CICATRIZANTS,D03AX,Other cicatrizants,D03AX05,hyaluronic acid,,,,
D,DERMATOLOGICALS,D03,PREPARATIONS FOR TREATMENT OF WOUNDS AND ULCERS,D03A,CICATRIZANTS,D03AX,Other cicatrizants,D03AX06,becaplermin,,,,
D,DERMATOLOGICALS,D03,PREPARATIONS FOR TREATMENT OF WOUNDS AND ULCERS,D03A,CICATRIZANTS,D03AX,Other cicatrizants,D03AX09,crilanomer,,,,
D,DERMATOLOGICALS,D03,PREPARATIONS FOR TREATMENT OF WOUNDS AND ULCERS,D03A,CICATRIZANTS,D03AX,Other cicatrizants,D03AX10,enoxolone,,,,
D,DERMATOLOGICALS,D03,PREPARATIONS FOR TREATMENT OF WOUNDS AND ULCERS,D03A,CICATRIZANTS,D03AX,Other cicatrizants,D03AX11,sodium chlorite,,,,
D,DERMATOLOGICALS,D03,PREPARATIONS FOR TREATMENT OF WOUNDS AND ULCERS,D03A,CICATRIZANTS,D03AX,Other cicatrizants,D03AX12,trolamine,,,,
D,DERMATOLOGICALS,D03,PREPARATIONS FOR TREATMENT OF WOUNDS AND ULCERS,D03A,CICATRIZANTS,D03AX,Other cicatrizants,D03AX13,Betulae cortex,,,,
D,DERMATOLOGICALS,D03,PREPARATIONS FOR TREATMENT OF WOUNDS AND ULCERS,D03A,CICATRIZANTS,D03AX,Other cicatrizants,D03AX14,Centella asiatica herba,,,,
D,DERMATOLOGICALS,D03,PREPARATIONS FOR TREATMENT OF WOUNDS AND ULCERS,D03A,CICATRIZANTS,D03AX,Other cicatrizants,D03AX15,trafermin,,,,
D,DERMATOLOGICALS,D03,PREPARATIONS FOR TREATMENT OF WOUNDS AND ULCERS,D03B,ENZYMES,D03BA,Proteolytic enzymes,D03BA01,trypsin,,,,
D,DERMATOLOGICALS,D03,PREPARATIONS FOR TREATMENT OF WOUNDS AND ULCERS,D03B,ENZYMES,D03BA,Proteolytic enzymes,D03BA02,collagenase,,,,
D,DERMATOLOGICALS,D03,PREPARATIONS FOR TREATMENT OF WOUNDS AND ULCERS,D03B,ENZYMES,D03BA,Proteolytic enzymes,D03BA03,bromelains,,,,
D,DERMATOLOGICALS,D03,PREPARATIONS FOR TREATMENT OF WOUNDS AND ULCERS,D03B,ENZYMES,D03BA,Proteolytic enzymes,D03BA52,"collagenase, combinations",,,,
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AA,Antihistamines for topical use,D04AA01,thonzylamine,,,,
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AA,Antihistamines for topical use,D04AA02,mepyramine,,,,
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AA,Antihistamines for topical use,D04AA03,thenalidine,,,,
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AA,Antihistamines for topical use,D04AA04,tripelennamine,,,,
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AA,Antihistamines for topical use,D04AA09,chloropyramine,,,,
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AA,Antihistamines for topical use,D04AA10,promethazine,,,,
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AA,Antihistamines for topical use,D04AA12,tolpropamine,,,,
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AA,Antihistamines for topical use,D04AA13,dimetindene,,,,
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AA,Antihistamines for topical use,D04AA14,clemastine,,,,
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AA,Antihistamines for topical use,D04AA15,bamipine,,,,
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AA,Antihistamines for topical use,D04AA16,pheniramine,,,,
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AA,Antihistamines for topical use,D04AA22,isothipendyl,,,,
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AA,Antihistamines for topical use,D04AA32,diphenhydramine,,,,
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AA,Antihistamines for topical use,D04AA33,diphenhydramine methylbromide,,,,
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AA,Antihistamines for topical use,D04AA34,chlorphenoxamine,,,,
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AB,Anesthetics for topical use,D04AB01,lidocaine,,,,
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AB,Anesthetics for topical use,D04AB02,cinchocaine,,,,
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AB,Anesthetics for topical use,D04AB03,oxybuprocaine,,,,
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AB,Anesthetics for topical use,D04AB04,benzocaine,,,,
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AB,Anesthetics for topical use,D04AB05,quinisocaine,,,,
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AB,Anesthetics for topical use,D04AB06,tetracaine,,,,
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AB,Anesthetics for topical use,D04AB07,pramocaine,,,,
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AX,Other antipruritics,D04AX01,doxepin,,,,
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05A,ANTIPSORIATICS FOR TOPICAL USE,D05AA,Tars,,,,,,
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05A,ANTIPSORIATICS FOR TOPICAL USE,D05AC,Antracen derivatives,D05AC01,dithranol,,,,
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05A,ANTIPSORIATICS FOR TOPICAL USE,D05AC,Antracen derivatives,D05AC51,"dithranol, combinations",,,,
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05A,ANTIPSORIATICS FOR TOPICAL USE,D05AD,Psoralens for topical use,D05AD01,trioxysalen,,,,
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05A,ANTIPSORIATICS FOR TOPICAL USE,D05AD,Psoralens for topical use,D05AD02,methoxsalen,,,,
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05A,ANTIPSORIATICS FOR TOPICAL USE,D05AX,Other antipsoriatics for topical use,D05AX01,fumaric acid,,,,
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05A,ANTIPSORIATICS FOR TOPICAL USE,D05AX,Other antipsoriatics for topical use,D05AX02,calcipotriol,,,,
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05A,ANTIPSORIATICS FOR TOPICAL USE,D05AX,Other antipsoriatics for topical use,D05AX03,calcitriol,,,,
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05A,ANTIPSORIATICS FOR TOPICAL USE,D05AX,Other antipsoriatics for topical use,D05AX04,tacalcitol,,,,
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05A,ANTIPSORIATICS FOR TOPICAL USE,D05AX,Other antipsoriatics for topical use,D05AX05,tazarotene,,,,
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05A,ANTIPSORIATICS FOR TOPICAL USE,D05AX,Other antipsoriatics for topical use,D05AX52,"calcipotriol, combinations",,,,
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05A,ANTIPSORIATICS FOR TOPICAL USE,D05AX,Other antipsoriatics for topical use,D05AX55,tazarotene and ulobetasol,,,,
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05B,ANTIPSORIATICS FOR SYSTEMIC USE,D05BA,Psoralens for systemic use,D05BA01,trioxysalen,10,mg,O,
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05B,ANTIPSORIATICS FOR SYSTEMIC USE,D05BA,Psoralens for systemic use,D05BA02,methoxsalen,10,mg,O,
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05B,ANTIPSORIATICS FOR SYSTEMIC USE,D05BA,Psoralens for systemic use,D05BA03,bergapten,,,,
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05B,ANTIPSORIATICS FOR SYSTEMIC USE,D05BB,Retinoids for treatment of psoriasis,D05BB01,etretinate,35,mg,O,
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05B,ANTIPSORIATICS FOR SYSTEMIC USE,D05BB,Retinoids for treatment of psoriasis,D05BB02,acitretin,35,mg,O,
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05B,ANTIPSORIATICS FOR SYSTEMIC USE,D05BX,Other antipsoriatics for systemic use,D05BX51,"fumaric acid derivatives, combinations",,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AA,Tetracycline and derivatives,D06AA01,demeclocycline,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AA,Tetracycline and derivatives,D06AA02,chlortetracycline,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AA,Tetracycline and derivatives,D06AA03,oxytetracycline,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AA,Tetracycline and derivatives,D06AA04,tetracycline,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AX,Other antibiotics for topical use,D06AX01,fusidic acid,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AX,Other antibiotics for topical use,D06AX02,chloramphenicol,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AX,Other antibiotics for topical use,D06AX04,neomycin,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AX,Other antibiotics for topical use,D06AX05,bacitracin,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AX,Other antibiotics for topical use,D06AX07,gentamicin,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AX,Other antibiotics for topical use,D06AX08,tyrothricin,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AX,Other antibiotics for topical use,D06AX09,mupirocin,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AX,Other antibiotics for topical use,D06AX10,virginiamycin,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AX,Other antibiotics for topical use,D06AX11,rifaximin,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AX,Other antibiotics for topical use,D06AX12,amikacin,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AX,Other antibiotics for topical use,D06AX13,retapamulin,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AX,Other antibiotics for topical use,D06AX14,ozenoxacin,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AX,Other antibiotics for topical use,D06AX15,rifamycin,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BA,Sulfonamides,D06BA01,silver sulfadiazine,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BA,Sulfonamides,D06BA02,sulfathiazole,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BA,Sulfonamides,D06BA03,mafenide,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BA,Sulfonamides,D06BA04,sulfamethizole,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BA,Sulfonamides,D06BA05,sulfanilamide,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BA,Sulfonamides,D06BA06,sulfamerazine,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BA,Sulfonamides,D06BA51,"silver sulfadiazine, combinations",,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BB,Antivirals,D06BB01,idoxuridine,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BB,Antivirals,D06BB02,tromantadine,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BB,Antivirals,D06BB03,aciclovir,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BB,Antivirals,D06BB04,podophyllotoxin,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BB,Antivirals,D06BB05,inosine,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BB,Antivirals,D06BB06,penciclovir,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BB,Antivirals,D06BB07,lysozyme,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BB,Antivirals,D06BB08,ibacitabine,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BB,Antivirals,D06BB09,edoxudine,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BB,Antivirals,D06BB10,imiquimod,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BB,Antivirals,D06BB11,docosanol,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BB,Antivirals,D06BB12,sinecatechins,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BB,Antivirals,D06BB53,"aciclovir, combinations",,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BX,Other chemotherapeutics,D06BX01,metronidazole,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BX,Other chemotherapeutics,D06BX02,ingenol mebutate,,,,
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BX,Other chemotherapeutics,D06BX03,tirbanibulin,,,,
D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07A,"CORTICOSTEROIDS, PLAIN",D07AA,"Corticosteroids, weak (group I)",D07AA01,methylprednisolone,,,,
D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07A,"CORTICOSTEROIDS, PLAIN",D07AA,"Corticosteroids, weak (group I)",D07AA02,hydrocortisone,,,,
D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07A,"CORTICOSTEROIDS, PLAIN",D07AA,"Corticosteroids, weak (group I)",D07AA03,prednisolone,,,,
D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07A,"CORTICOSTEROIDS, PLAIN",D07AB,"Corticosteroids, moderately potent (group II)",D07AB01,clobetasone,,,,
D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07A,"CORTICOSTEROIDS, PLAIN",D07AB,"Corticosteroids, moderately potent (group II)",D07AB02,hydrocortisone butyrate,,,,
D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07A,"CORTICOSTEROIDS, PLAIN",D07AB,"Corticosteroids, moderately potent (group II)",D07AB03,flumetasone,,,,
D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07A,"CORTICOSTEROIDS, PLAIN",D07AB,"Corticosteroids, moderately potent (group II)",D07AB04,fluocortin,,,,
D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07A,"CORTICOSTEROIDS, PLAIN",D07AB,"Corticosteroids, moderately potent (group II)",D07AB05,fluperolone,,,,
D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07A,"CORTICOSTEROIDS, PLAIN",D07AB,"Corticosteroids, moderately potent (group II)",D07AB06,fluorometholone,,,,
D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07A,"CORTICOSTEROIDS, PLAIN",D07AB,"Corticosteroids, moderately potent (group II)",D07AB07,fluprednidene,,,,
D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07A,"CORTICOSTEROIDS, PLAIN",D07AB,"Corticosteroids, moderately potent (group II)",D07AB08,desonide,,,,
D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07A,"CORTICOSTEROIDS, PLAIN",D07AB,"Corticosteroids, moderately potent (group II)",D07AB09,triamcinolone,,,,
D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07A,"CORTICOSTEROIDS, PLAIN",D07AB,"Corticosteroids, moderately potent (group II)",D07AB10,alclometasone,,,,
D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07A,"CORTICOSTEROIDS, PLAIN",D07AB,"Corticosteroids, moderately potent (group II)",D07AB11,hydrocortisone buteprate,,,,
D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07A,"CORTICOSTEROIDS, PLAIN",D07AB,"Corticosteroids, moderately potent (group II)",D07AB19,dexamethasone,,,,
D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07A,"CORTICOSTEROIDS, PLAIN",D07AB,"Corticosteroids, moderately potent (group II)",D07AB21,clocortolone,,,,
